OverallQual_train,GrLivArea_train,GarageCars_train,GarageArea_train,TotalBsmtSF_train,FrstFlrSF_train,FullBath_train,TotRmsAbvGrd_train,YearBuilt_train,YearRemodAdd_train,SalePrice_train,,OverallQual_test,GrLivArea_test,GarageCars_test,GarageArea_test,TotalBsmtSF_test,FrstFlrSF_test,FullBath_test,TotRmsAbvGrd_test,YearBuilt_test,YearRemodAdd_test,SalePrice_test
5,1507,1,404,1075,1507,2,7,1960,1960,127000,,2.750250297,15.06905185,1.540962756,11.48011939,14.23868104,14.23868104,1.540962756,3.011340243,14.19220667,14.19220667,455306
5,2620,2,600,1361,1361,2,12,1977,1977,190000,,2.259673787,13.7095845,1.194317638,10.80546315,11.69904304,11.69904304,1.194317638,2.440268378,14.19064738,14.19064738,192182
5,1190,2,540,1106,1190,1,6,1962,1962,132500,,2.259673787,12.50304919,0,0,12.50304919,12.50304919,0.730463147,2.055641538,14.19064738,14.19064738,134776
4,1224,2,462,,1224,2,6,1962,1962,101800,,2.440268378,13.09731586,1.194317638,10.79267292,13.09731586,13.09731586,1.194317638,2.259673787,14.19064738,14.19220667,201451
5,1188,2,531,1188,1188,1,6,1959,1959,142000,,2.259673787,12.47526251,0,0,12.47526251,12.47526251,0.730463147,2.259673787,14.19064738,14.19220667,135185
5,1964,,,940,1024,1,7,1911,1950,130000,,2.440268378,13.65578051,1.194317638,10.07296469,11.80318762,11.80318762,1.194317638,2.602594469,14.19064738,14.19064738,192563
5,1784,1,180,747,892,1,9,1914,1950,138887,,2.440268378,13.46845316,1.194317638,10.00160684,11.45254045,11.61127302,1.194317638,2.440268378,14.19064738,14.19064738,183830
7,1626,2,474,764,764,2,6,2003,2003,175500,,2.259673787,13.9187929,1.194317638,11.10145929,11.95490687,11.95490687,1.194317638,2.440268378,14.17814922,14.17971381,190799
7,1948,2,434,847,847,2,8,2004,2005,195000,,2.259673787,13.73618744,1.194317638,10.07296469,11.6277076,11.65383017,1.194317638,2.440268378,14.17031625,14.17188418,194725
6,1141,2,484,1141,1141,1,6,2005,2005,142500,,2.259673787,13.09308117,1.194317638,10.47798696,13.09308117,13.09308117,1.194317638,2.055641538,14.16717839,14.16874766,179172
8,1484,2,472,1476,1484,2,6,2006,2006,265900,,2.259673787,12.68666923,1.194317638,10.18993413,12.68666923,12.68666923,1.194317638,2.055641538,14.16874766,14.16874766,161170
7,1768,2,543,884,884,2,8,2003,2003,224900,,2.259673787,12.92377213,1.194317638,10.12670547,10.89354133,10.89354133,1.194317638,2.259673787,14.17345144,14.17345144,152938
7,1689,3,954,1689,1689,2,7,2007,2007,248328,,2.055641538,12.09140474,1.194317638,10.8435187,12.09140474,12.09140474,0.730463147,2.259673787,14.12296457,14.12296457,108836
7,1173,2,528,1053,1173,2,6,1974,1974,170000,,2.259673787,13.59748563,1.194317638,10.41094335,0,12.84729839,1.194317638,2.885846472,14.14671672,14.14671672,124557
10,2076,3,850,2076,2076,2,7,2006,2006,465000,,2.055641538,12.6723387,1.194317638,10.63488735,11.71822847,12.6723387,0.730463147,2.259673787,14.12296457,14.18596554,142592
8,1517,2,400,792,792,1,7,1929,1950,230000,,2.055641538,12.0800051,0.730463147,9.103010379,12.0800051,12.0800051,0.730463147,2.055641538,14.12772731,14.12772731,118590
6,1868,2,477,585,1140,3,7,1984,2003,178000,,2.055641538,11.85862054,0.730463147,8.978566621,11.77511374,11.85862054,0.730463147,2.055641538,14.13248388,14.13248388,114363
7,1553,2,615,756,756,2,6,2005,2006,186500,,2.055641538,11.90711726,1.194317638,10.18993413,11.90711726,11.90711726,0.730463147,2.055641538,14.12455283,14.12455283,125926
6,1034,3,888,1012,1034,1,6,1976,1976,169900,,2.055641538,12.19227516,0.730463147,9.08775673,12.19227516,12.19227516,0.730463147,2.055641538,14.12772731,14.12772731,133907
6,2058,2,396,735,1134,1,8,1917,1950,129500,,2.055641538,11.86776859,0,0,11.86776859,11.86776859,0.730463147,2.259673787,14.12614042,14.12614042,107148
5,988,1,276,876,988,1,6,1950,1950,119000,,2.055641538,11.95490687,0.730463147,8.930417558,11.86776859,11.95490687,0.730463147,2.259673787,14.13089904,14.13089904,126941
7,2110,2,522,2110,2110,2,8,1968,1968,244000,,2.440268378,15.0764518,1.194317638,10.51564059,13.76610173,14.41160905,1.194317638,2.750250297,14.14197856,14.14197856,285512
7,1405,2,478,1405,1405,2,6,2003,2003,171750,,2.602594469,15.29208323,1.540962756,11.79385652,12.95477578,13.34245952,1.194317638,2.750250297,14.17031625,14.17188418,384794
5,874,1,288,864,874,1,5,1968,1968,130000,,2.440268378,12.50556396,1.194317638,10.68838996,12.50556396,12.50556396,0.730463147,2.055641538,14.18908743,14.18908743,169834
7,2167,2,518,1192,1516,2,9,1974,2003,294000,,2.440268378,12.70093987,1.194317638,10.16900713,10.74097394,10.37195263,1.194317638,1.820334104,14.19064738,14.19064738,151041
7,1656,2,397,746,760,2,7,2003,2004,165400,,2.259673787,13.35034386,1.194317638,9.951171657,11.35409417,11.39665817,1.194317638,1.820334104,14.182841,14.182841,174147
6,1367,1,560,884,959,1,6,1931,1950,127500,,2.440268378,12.34335426,1.194317638,10.25184672,10.42061267,10.42061267,1.194317638,1.820334104,14.18752681,14.18752681,142440
8,1987,2,691,1986,1987,2,7,1994,1994,301500,,2.440268378,13.67020726,0.730463147,9.917059939,10.60323916,11.68618938,1.194317638,2.259673787,14.17814922,14.17971381,183716
5,864,,,864,864,1,4,1922,1950,99900,,2.602594469,13.43593108,1.194317638,10.58043042,13.43593108,13.43593108,1.194317638,2.259673787,14.1844036,14.18596554,218978
7,1166,2,400,856,1166,2,5,2005,2005,190000,,2.055641538,12.62898231,1.194317638,10.27726918,12.53060949,12.62898231,1.194317638,2.259673787,14.1388164,14.1388164,159387
6,1054,2,460,1054,1054,1,6,1969,1969,151000,,2.440268378,12.95477578,1.194317638,10.15321459,12.95477578,12.95477578,1.194317638,2.440268378,14.13089904,14.13089904,170024
6,1675,2,502,841,892,2,7,1999,1999,181000,,2.055641538,12.26597006,1.194317638,10.29241953,12.26597006,12.26597006,0.730463147,2.259673787,14.13248388,14.13248388,135026
5,1050,1,338,1050,1050,1,5,1956,1956,128900,,2.055641538,13.80444961,1.194317638,10.42061267,11.83102174,11.78137333,0.730463147,2.440268378,14.13248388,14.13248388,158480
4,1788,1,304,1104,1104,1,8,1957,1989,161500,,2.259673787,12.05708729,1.194317638,10.29241953,12.05708729,12.05708729,0.730463147,1.820334104,14.13248388,14.18908743,142690
6,1824,2,520,764,1060,1,8,1919,1950,180500,,2.055641538,11.82485687,0.730463147,9.222126215,11.6178569,11.82485687,0.730463147,2.259673787,14.13248388,14.13248388,127695
6,1337,2,511,1405,1337,2,5,1998,1999,181000,,2.055641538,12.26597006,0.730463147,8.728897992,12.26597006,12.26597006,0.730463147,2.259673787,14.12931352,14.12931352,131961
7,1452,2,506,691,713,2,6,1999,1999,183900,,2.055641538,12.50053254,0.730463147,10.59869105,12.50053254,12.50053254,0.730463147,2.259673787,14.13089904,14.13089904,152335
7,1889,1,308,925,964,1,9,1910,1950,122000,,2.259673787,13.43016082,0.730463147,9.018059075,12.61440669,13.43016082,1.194317638,2.440268378,14.12772731,14.182841,175690
9,2018,3,746,2002,2018,2,10,2008,2009,378500,,2.259673787,13.2787423,1.194317638,9.89409593,12.14782183,13.2787423,0.730463147,2.440268378,14.12614042,14.12614042,177027
8,3447,3,1014,728,1968,3,11,1935,1997,381000,,2.055641538,13.18094884,1.194317638,10.16900713,11.22286745,11.22286745,0.730463147,2.440268378,14.12614042,14.12614042,151864
5,1524,1,315,874,874,1,7,1958,1958,144000,,2.055641538,12.75976822,0.730463147,8.914178989,12.75976822,12.75976822,0.730463147,2.259673787,14.11978597,14.11978597,149225
7,1524,2,586,1332,1332,,4,1979,1979,260000,,2.259673787,11.56146049,0.730463147,8.51121971,11.56146049,11.56146049,0.730463147,1.820334104,14.07821139,14.10385151,131294
6,1489,2,462,1489,1489,2,7,1968,1968,185750,,2.055641538,12.24430377,0.730463147,8.806219318,11.94599915,12.24430377,0.730463147,2.055641538,14.09905764,14.10385151,133297
5,935,1,288,935,935,1,5,1965,1965,137000,,2.055641538,13.16645672,1.194317638,9.956818543,12.7667602,13.16645672,0.730463147,2.440268378,14.12137561,14.16717839,160453
6,1357,1,312,1019,1357,1,5,1959,2006,177000,,2.055641538,13.54195744,0.730463147,8.51121971,13.18920321,13.54195744,0.730463147,2.259673787,14.10704395,14.10704395,145791
5,1250,2,552,661,661,2,8,1910,2003,139000,,2.055641538,12.68428498,0.730463147,8.864879393,12.27944048,12.68428498,0.730463147,2.440268378,14.10544808,14.10544808,137138
5,1920,2,400,928,928,2,10,1948,1950,137000,,2.055641538,13.73088256,0.730463147,8.453929697,11.16274894,12.19227516,0.730463147,2.440268378,14.10225425,14.14039782,141896
6,1395,2,497,723,735,1,6,1972,1972,162000,,2.055641538,11.94004722,0.730463147,8.51121971,11.94004722,11.94004722,0.730463147,2.055641538,14.11023361,14.14355863,123512
6,1724,2,480,1680,1724,1,7,1967,1976,197900,,2.055641538,13.46654831,1.194317638,10.30247732,13.46654831,13.46654831,1.194317638,2.602594469,14.13089904,14.13089904,133497
8,2031,2,577,1128,1128,2,7,2002,2002,237000,,2.259673787,12.75509896,1.194317638,9.956818543,12.75509896,12.75509896,0.730463147,2.259673787,14.12614042,14.12614042,164190
4,1128,2,528,698,698,1,6,1920,1950,68400,,2.259673787,12.14782183,1.194317638,9.89409593,12.14782183,12.14782183,0.730463147,2.055641538,14.12455283,14.12455283,136877
7,1573,2,544,1573,1573,2,6,2002,2002,227000,,2.055641538,13.02029242,0.730463147,9.258333791,12.59487489,13.02029242,0.730463147,2.259673787,14.1150129,14.1150129,150362
7,1339,2,484,1309,1339,2,6,1990,1990,180000,,2.259673787,12.95918229,1.194317638,10.21071493,12.44980201,12.95918229,0.730463147,2.440268378,14.11660461,14.11660461,151540
5,1040,2,484,1040,1040,2,5,1977,2008,150500,,2.055641538,13.03324864,0.730463147,9.02589035,12.28481348,13.03324864,0.730463147,2.259673787,14.11342049,14.11342049,154143
6,1824,,,912,912,2,8,1971,1971,139000,,2.259673787,12.45746034,0.730463147,9.412340554,12.45746034,12.45746034,0.730463147,2.259673787,14.11342049,14.17345144,157931
6,2447,1,336,804,1699,2,10,1919,1990,169000,,2.259673787,12.26326945,0.730463147,8.914178989,12.26326945,12.26326945,0.730463147,2.259673787,14.11023361,14.182841,137812
6,1412,1,280,780,825,1,6,1939,1950,132500,,2.055641538,12.14782183,0.730463147,8.864879393,12.14782183,12.14782183,0.730463147,1.820334104,14.10704395,14.18752681,136507
6,1328,2,528,1328,1328,1,6,1963,1963,143000,,2.259673787,13.44935862,1.194317638,9.71584164,8.274265741,13.44935862,0.730463147,2.055641538,14.10544808,14.10544808,141658
5,1582,2,390,1624,1582,2,7,1964,1964,190000,,2.055641538,12.51058791,1.194317638,11.08594801,9.033699542,12.51058791,0.730463147,2.259673787,14.11342049,14.11342049,124183
8,1659,2,499,1501,1659,2,5,2000,2000,278000,,2.055641538,12.13942021,0.730463147,9.170636769,12.13942021,12.13942021,0.730463147,2.259673787,14.11342049,14.11342049,130112
8,1970,3,753,1085,1120,2,8,2006,2006,281000,,2.055641538,12.27944048,0.730463147,9.02589035,12.27944048,12.27944048,0.730463147,2.259673787,14.11182739,14.11182739,133304
5,1152,2,484,1152,1152,1,6,1964,1964,180500,,2.055641538,11.78137333,0.730463147,8.780688592,11.78137333,11.78137333,0.730463147,1.820334104,14.10544808,14.16874766,135152
5,1302,1,264,630,630,2,6,1972,1972,119500,,2.440268378,14.24329642,1.540962756,11.47668499,11.91913007,14.24329642,0.730463147,2.440268378,14.08945103,14.12455283,186173
5,2372,1,432,994,1378,2,11,1892,1965,107500,,2.055641538,13.06329343,1.194317638,11.81868033,12.16734335,13.06329343,0.730463147,2.259673787,14.11342049,14.1844036,147079
7,1664,2,528,832,832,2,8,1976,1976,162900,,2.055641538,15.06905185,1.540962756,12.14782183,14.44087786,13.08034617,1.194317638,2.885846472,14.06370953,14.14355863,202187
5,864,2,572,864,864,1,5,1955,1990,115000,,2.259673787,12.90593014,1.194317638,10.94683661,11.45254045,11.83102174,0.730463147,2.259673787,14.09905764,14.10385151,130667
5,1052,1,288,1052,1052,1,5,1968,1968,138500,,1.540962756,11.19670658,0.730463147,9.532407057,11.19670658,11.19670658,0.730463147,2.055641538,14.07177321,14.1844036,91222
5,1128,2,525,1120,1128,2,6,1963,1963,155000,,1.540962756,11.20420328,1.194317638,10.99122955,11.20420328,11.20420328,0.730463147,1.820334104,14.0701619,14.10385151,65471
6,1072,2,525,547,1072,2,5,2005,2006,140000,,1.820334104,11.22286745,0.730463147,8.864879393,9.996045491,9.996045491,0.730463147,2.055641538,14.02312218,14.17971381,87797
10,5642,2,1418,6110,4692,2,12,2008,2008,160000,,2.259673787,13.48744563,1.194317638,10.41094335,11.00322768,11.41772883,1.194317638,2.440268378,14.04752864,14.10385151,162640
5,1246,1,305,1246,1246,1,6,1959,1994,154000,,1.820334104,13.78706925,1.194317638,10.94276929,12.3354314,12.07142953,0.730463147,2.440268378,14.03941125,14.10385151,127250
7,1983,2,490,978,1005,2,9,1999,1999,225000,,2.259673787,12.51309709,0.730463147,8.978566621,12.35125846,12.51309709,0.730463147,2.259673787,14.12455283,14.12455283,145057
6,1494,1,213,771,753,1,7,1942,1950,177500,,2.259673787,12.66275148,0.730463147,8.728897992,12.4853932,12.66275148,0.730463147,2.259673787,14.12296457,14.15932199,141731
8,2526,3,844,1165,1203,2,8,1994,1994,290000,,2.259673787,13.80964745,1.194317638,9.82409991,12.90816544,13.80964745,1.194317638,2.259673787,14.12137561,14.17031625,184386
7,1616,3,834,1616,1616,2,7,2005,2005,232000,,2.440268378,13.24644609,1.194317638,10.18993413,0,13.24644609,1.194317638,2.055641538,14.11819563,14.11819563,142031
7,1708,2,380,976,976,2,7,2004,2004,130000,,2.440268378,14.82435484,1.194317638,9.956818543,13.17681435,14.02312218,1.540962756,2.750250297,14.12296457,14.17971381,277044
9,1652,2,840,1652,1652,2,6,2006,2007,325000,,1.820334104,13.34443225,0.730463147,10.72791219,11.86167273,11.86167273,0.730463147,2.259673787,14.10385151,14.10385151,134857
7,1368,2,474,1368,1368,2,6,2005,2006,202500,,1.540962756,12.23614252,1.194317638,9.71584164,0,12.23614252,1.194317638,2.259673787,14.10385151,14.10385151,88217
5,990,2,480,990,990,1,5,1994,1995,138000,,2.055641538,13.41279351,0,0,13.41279351,13.41279351,1.194317638,2.602594469,14.11978597,14.11978597,131917
5,1122,2,528,924,1122,1,6,1948,2005,147000,,2.055641538,12.52311526,0.730463147,8.930417558,12.52311526,12.52311526,0.730463147,2.259673787,14.12137561,14.12137561,131967
6,1294,2,496,1278,1294,2,6,1991,1991,179200,,2.440268378,12.24973354,1.194317638,10.41094335,12.24973354,12.24973354,0.730463147,2.259673787,14.12296457,14.12296457,132612
7,1902,2,567,1902,1902,2,7,1959,2002,335000,,2.055641538,11.71822847,0.730463147,9.294080796,11.71822847,11.71822847,0.730463147,2.055641538,14.12296457,14.12296457,109785
7,1274,2,508,1274,1274,2,6,2005,2007,203000,,2.055641538,12.19503386,0,0,12.19503386,12.19503386,0.730463147,2.259673787,14.12296457,14.12296457,112676
8,2810,2,750,1453,1453,2,9,1990,1990,302000,,2.055641538,14.20465726,1.194317638,10.8435187,11.20794496,12.14502365,1.194317638,2.602594469,14.02312218,14.19064738,173572
9,2599,3,779,1393,1422,2,10,1999,1999,333168,,2.055641538,13.62310648,0.730463147,8.51121971,12.6747313,12.70805291,0.730463147,2.259673787,14.10065629,14.10385151,144679
4,948,1,280,948,948,1,5,1954,1954,119000,,1.820334104,13.60299128,0.730463147,7.646538008,12.51560442,12.51560442,0.730463147,2.750250297,14.05562803,14.15144877,117247
6,2112,2,576,952,1092,2,9,1969,1969,206900,,2.259673787,13.13100961,1.194317638,9.71584164,11.43866129,11.95194031,0.730463147,2.440268378,14.02312218,14.18908743,137126
8,1630,3,860,1622,1630,2,8,2008,2008,295493,,2.440268378,13.15606834,1.194317638,10.63488735,11.19295154,11.66681272,0.730463147,2.440268378,14.02312218,14.1356515,139385
7,1352,2,466,1352,1352,2,5,2006,2007,208900,,2.440268378,12.13661494,0.730463147,8.10359365,10.28232783,10.28232783,0.730463147,2.055641538,14.07177321,14.10385151,97402
8,1787,3,748,1753,1787,2,7,2001,2002,275000,,1.820334104,14.10544808,1.194317638,10.63488735,11.94599915,12.35388906,1.194317638,2.750250297,14.02312218,14.10385151,127680
4,948,1,248,864,948,1,5,1954,1954,111000,,2.259673787,12.21428103,0.730463147,8.864879393,12.21428103,12.21428103,0.730463147,2.055641538,14.06209466,14.10385151,96126
6,1478,2,442,1478,1478,1,6,1957,1957,156500,,2.055641538,11.65383017,0.730463147,8.274265741,11.65383017,11.65383017,0.730463147,2.055641538,14.06370953,14.10385151,97835
3,720,1,287,,720,1,4,1949,1950,72500,,1.820334104,11.71822847,0.730463147,10.41094335,10.63488735,11.71822847,0.730463147,2.055641538,14.10385151,14.10385151,94099
7,1923,2,564,750,1061,2,8,1992,1992,190000,,1.540962756,13.04615677,0.730463147,8.274265741,11.2891601,11.20045716,0.730463147,2.440268378,14.0312758,14.10385151,97560
4,708,,,420,708,1,5,1940,1950,82500,,2.055641538,12.010769,1.194317638,10.63488735,12.010769,12.010769,0.730463147,2.055641538,14.11182739,14.11182739,120347
8,1795,3,895,1795,1795,2,7,2006,2007,147000,,2.055641538,13.43208529,1.194317638,10.00715769,11.56146049,11.56146049,0.730463147,2.440268378,14.06209466,14.10385151,138659
4,796,,,796,796,1,5,1922,1950,55000,,1.540962756,10.23135174,0.730463147,8.10359365,10.23135174,10.23135174,0.730463147,1.540962756,14.05724576,14.10385151,65133
3,774,,,544,774,1,6,1931,2006,79000,,2.259673787,12.60221247,0.730463147,9.577768773,11.4036972,11.78449862,0.730463147,2.055641538,14.09585824,14.10385151,124621
5,816,1,264,816,816,1,5,1982,2008,130500,,1.540962756,11.64079529,0.730463147,8.604063356,11.50064881,11.64079529,0.730463147,2.055641538,14.05562803,14.10385151,76072
6,2792,2,520,1510,1584,2,8,1920,1950,256000,,2.440268378,14.34190642,1.194317638,9.905600474,12.70805291,12.70805291,1.194317638,2.750250297,14.03941125,14.19064738,166992
7,1632,2,462,935,955,2,8,1998,1998,176500,,2.055641538,12.75976822,0,0,10.8435187,10.8435187,1.194317638,2.602594469,14.05562803,14.10385151,93254
8,1588,3,825,1588,1588,2,7,2006,2006,227000,,2.055641538,12.010769,1.194317638,10.8435187,12.010769,12.010769,0.730463147,2.055641538,14.11660461,14.11660461,110698
5,954,2,576,911,954,1,6,1976,1976,132500,,1.540962756,12.18121742,0,0,12.18121742,12.18121742,0.730463147,2.055641538,14.05239043,14.10385151,64591
4,816,1,288,816,816,1,3,1938,1958,100000,,2.259673787,13.90195404,0.730463147,8.51121971,11.66681272,12.17289993,0.730463147,2.750250297,14.06209466,14.17658396,167409
5,1360,1,297,803,803,1,6,1938,1995,125500,,1.540962756,12.55299322,0.730463147,8.676100891,11.25250253,11.25250253,0.730463147,2.259673787,14.07177321,14.10385151,97330
5,1365,2,440,765,765,1,7,1970,1970,125000,,2.055641538,12.9326587,0.730463147,7.873203455,11.30007514,11.30007514,0.730463147,2.440268378,14.07177321,14.1577487,125278
6,1334,2,630,1350,1334,2,6,1977,1977,167900,,2.055641538,11.56146049,0.730463147,8.211557891,11.56146049,11.56146049,0.730463147,1.820334104,14.06370953,14.10385151,98377
5,1656,2,506,1656,1656,2,8,1973,1973,135000,,2.259673787,14.87404804,1.194317638,10.63488735,13.48744563,13.51762423,1.194317638,2.602594469,14.12296457,14.12296457,206485
4,693,,,693,693,1,4,1941,1950,52500,,1.820334104,13.16022739,1.194317638,9.525867697,10.7235459,11.62114381,1.194317638,2.440268378,14.06209466,14.10385151,108434
7,1861,2,492,916,920,2,8,2002,2002,200000,,2.055641538,12.9459459,0.730463147,9.653900779,9.691224597,11.01120087,0.730463147,2.440268378,14.03941125,14.18908743,116305
5,864,1,288,864,864,1,5,1972,1972,128500,,2.055641538,11.57148483,0,0,10.78411651,11.57148483,0.730463147,1.820334104,14.05400959,14.10385151,60169
4,872,4,480,858,872,1,5,1971,1971,123000,,2.259673787,12.0800051,0.730463147,9.08775673,12.0800051,12.0800051,0.730463147,2.259673787,14.07177321,14.10385151,108110
6,1114,2,576,1114,1114,1,6,2003,2004,155000,,2.055641538,13.14356142,0.730463147,8.930417558,11.5278185,12.34599107,0.730463147,2.440268378,14.10544808,14.10544808,130544
8,2169,2,647,1284,1284,2,7,2002,2002,228500,,2.259673787,14.05724576,1.194317638,10.63488735,14.05724576,14.05724576,1.194317638,2.602594469,14.12614042,14.12614042,166031
